Trial_ID,Pitch_Number,Condition_Mode,Selected_Pitch_Type,Selected_Course_Zone,Target_Pos_X,Target_Pos_Y,Target_Pos_Z,Impact_Pos_X,Impact_Pos_Y,Impact_Pos_Z,Noise_Delta_Distance,Mitt_Start_X,Mitt_Start_Y,Mitt_Start_Z,Mitt_Catch_X,Mitt_Catch_Y,Mitt_Catch_Z,Mitt_Movement_Distance,Catch_Result,Batter_Reaction
Sub_Test01,1,Active_Noise,Straight,High Inside,-0.124,1.169,-20.008,-0.018,1.268,-20.008,0.145,-0.117,1.141,-19.984,-0.103,1.113,-19.973,0.033,Strike_Missed,Take
Sub_Test01,2,Active_Noise,Straight,High Inside,-0.103,1.118,-19.950,0.055,1.204,-19.950,0.180,-0.100,1.150,-19.955,0.059,1.106,-20.020,0.177,Strike,Take
Sub_Test01,3,Active_Noise,Straight,High Inside,-0.131,1.158,-19.975,-0.034,1.209,-19.975,0.109,-0.146,1.147,-19.983,-0.140,1.149,-19.976,0.010,Strike_Missed,Take
Sub_Test01,4,Active_Noise,Straight,High Inside,-0.140,1.152,-19.979,-0.138,1.035,-19.979,0.117,-0.155,1.150,-19.985,-0.042,0.962,-19.925,0.227,Strike,Take
Sub_Test01,5,Active_Noise,Straight,High Inside,-0.155,1.181,-19.976,-0.260,1.335,-19.976,0.186,-0.114,1.102,-19.986,-0.249,1.203,-19.929,0.178,Ball,Take
Sub_Test01,6,Active_Noise,Straight,High Inside,-0.139,1.131,-19.968,-0.033,0.909,-19.968,0.246,-0.061,1.053,-19.999,-0.086,1.030,-19.955,0.056,Strike,Take
Sub_Test01,7,Active_Noise,Straight,High Inside,-0.159,1.162,-19.972,-0.269,0.990,-19.972,0.204,-0.068,1.051,-19.983,-0.333,1.096,-19.903,0.280,Ball,Take
Sub_Test01,8,Active_Noise,Straight,High Inside,-0.121,1.125,-19.976,-0.112,1.018,-19.976,0.107,-0.051,1.035,-20.015,-0.184,0.962,-19.890,0.196,Strike,Take
Sub_Test01,9,Active_Noise,Straight,High Inside,-0.174,1.161,-19.995,-0.238,1.389,-19.995,0.237,-0.056,1.017,-20.031,-0.232,1.248,-20.049,0.291,Ball_Missed,Take
Sub_Test01,10,Active_Noise,Straight,High Inside,-0.150,1.130,-20.014,-0.052,1.183,-20.014,0.111,-0.067,1.013,-20.039,-0.176,1.119,-20.004,0.156,Strike_Missed,Take
Sub_Test01,11,Active_Noise,Straight,High Inside,-0.171,1.119,-20.025,-0.331,1.274,-20.025,0.223,-0.055,1.009,-20.066,-0.320,1.191,-19.987,0.331,Ball,Take
Sub_Test01,12,Active_Noise,Straight,Mid Inside,-0.149,1.021,-19.918,-0.184,1.266,-19.918,0.248,-0.071,0.997,-19.964,-0.245,1.126,-19.907,0.224,Strike,Take
Sub_Test01,13,Active_Noise,Straight,Mid Inside,-0.149,0.992,-19.957,-0.245,1.014,-19.957,0.099,-0.145,1.007,-19.868,-0.249,1.106,-19.853,0.145,Strike_Missed,Take
Sub_Test01,14,Active_Noise,Straight,Mid Inside,-0.124,1.021,-19.881,-0.034,1.208,-19.881,0.207,-0.158,1.009,-19.907,-0.041,1.026,-19.903,0.118,Strike_PassedBall,Take
Sub_Test01,15,Active_Noise,Straight,Mid Inside,-0.163,1.025,-19.945,-0.205,1.162,-19.945,0.143,-0.024,1.028,-19.953,-0.317,1.147,-19.850,0.333,Strike_PassedBall,Take
Sub_Test01,16,Active_Noise,Straight,Mid Inside,-0.127,1.014,-19.937,-0.103,0.807,-19.937,0.208,-0.167,1.009,-19.935,-0.038,0.930,-19.845,0.176,Strike_Missed,Take
Sub_Test01,17,Active_Noise,Straight,Mid Inside,-0.157,1.047,-19.960,0.000,0.863,-19.960,0.242,-0.149,1.014,-19.953,-0.022,0.987,-19.908,0.137,Strike,Take
Sub_Test01,18,Active_Noise,Straight,Mid Inside,-0.160,1.035,-19.990,-0.222,0.837,-19.990,0.207,-0.119,1.015,-19.970,-0.246,0.914,-19.867,0.192,Strike_Missed,Take
Sub_Test01,19,Active_Noise,Straight,Mid Inside,-0.157,1.046,-19.959,-0.192,0.941,-19.959,0.110,-0.104,1.001,-19.981,-0.168,0.947,-19.818,0.183,Strike,Take
Sub_Test01,20,Active_Noise,Straight,Mid Inside,-0.170,1.046,-19.982,-0.294,1.179,-19.982,0.182,-0.186,1.024,-19.931,-0.340,1.006,-19.847,0.177,Ball_Missed,Take
Sub_Test01,21,Active_Noise,Straight,Mid Inside,-0.149,1.028,-19.949,0.049,1.011,-19.949,0.199,-0.056,1.018,-19.965,-0.047,1.013,-19.891,0.075,Strike,Take
Sub_Test01,22,Active_Noise,Straight,Mid Inside,-0.210,1.045,-19.985,-0.165,0.875,-19.985,0.176,-0.030,1.022,-19.978,-0.291,0.879,-19.818,0.338,Strike_Missed,Take
Sub_Test01,23,Active_Noise,Straight,Low Inside,-0.180,0.837,-19.902,-0.249,0.695,-19.902,0.158,-0.156,0.821,-19.954,-0.153,0.726,-19.946,0.096,Strike_PassedBall,Take
Sub_Test01,24,Active_Noise,Straight,Low Inside,-0.129,0.812,-19.872,-0.142,0.794,-19.872,0.022,-0.132,0.780,-19.890,-0.173,0.771,-19.798,0.101,Strike,Take
