Trial_ID,Pitch_Number,Condition_Mode,Selected_Pitch_Type,Pitch_Speed_Kmph,Selected_Course_Zone,Target_Pos_X,Target_Pos_Y,Target_Pos_Z,Impact_Pos_X,Impact_Pos_Y,Impact_Pos_Z,Noise_Delta_Distance,Mitt_Start_X,Mitt_Start_Y,Mitt_Start_Z,Mitt_Catch_X,Mitt_Catch_Y,Mitt_Catch_Z,Mitt_Movement_Distance,Catch_Result,Batter_Reaction
Sub_Test01,49,Active_Noise,Straight,127.4,High Center,-0.001,1.22,-19.746,-0.036,1.185,-19.746,0.049,0.001,1.215,-19.747,-0.001,1.201,-19.746,0.014,Strike,Take
Sub_Test01,50,Active_Noise,Straight,130,High Center,0.004,1.216,-19.755,0.15,1.199,-19.755,0.147,0.004,1.213,-19.747,0.07,1.189,-19.778,0.077,Strike,Take
Sub_Test01,51,Active_Noise,Straight,125.9,High Center,0.002,1.219,-19.749,-0.037,0.98,-19.749,0.242,0.002,1.219,-19.746,-0.003,1.17,-19.73,0.052,Strike_Missed,Take
Sub_Test01,52,Active_Noise,Straight,128.6,High Center,0.015,1.253,-19.749,-0.1,1.182,-19.749,0.136,0.01,1.255,-19.75,-0.088,1.186,-19.698,0.131,Strike_PassedBall,Take
Sub_Test01,53,Active_Noise,Straight,126.5,High Center,0.021,1.254,-19.738,0.03,1.269,-19.738,0.018,0.016,1.257,-19.74,-0.027,1.297,-19.732,0.06,Ball_PassedBall,Take
Sub_Test01,54,Active_Noise,Straight,127.3,Mid Center,-0.001,1.101,-19.716,0.006,0.968,-19.716,0.133,-0.011,1.098,-19.706,-0.007,1.1,-19.707,0.005,Strike,Take
Sub_Test01,55,Active_Noise,Straight,128.9,Mid Center,-0.012,1.097,-19.708,0.138,0.961,-19.708,0.202,-0.01,1.095,-19.71,0.042,1.073,-19.732,0.06,Strike_PassedBall,Take
Sub_Test01,56,Active_Noise,Straight,126.4,Mid Center,-0.012,1.101,-19.722,0.055,1.317,-19.722,0.226,-0.011,1.096,-19.716,0.014,0.993,-19.702,0.108,Strike_Missed,Take
Sub_Test01,57,Active_Noise,Straight,125.6,High Center,-0.014,1.135,-19.694,0.01,1.18,-19.694,0.052,-0.016,1.025,-19.692,-0.018,1.025,-19.695,0.003,Strike,Take
Sub_Test01,58,Active_Noise,Straight,125.8,High Center,-0.002,1.132,-19.836,0.173,1.067,-19.836,0.186,-0.01,1.098,-19.815,0.126,1.032,-19.794,0.154,Strike,Take
Sub_Test01,59,Active_Noise,Straight,127.6,Mid Center,-0.015,1.041,-19.816,-0.081,1.069,-19.816,0.071,-0.014,1.042,-19.819,-0.074,1.039,-19.808,0.061,Strike,Take
Sub_Test01,60,Active_Noise,Straight,126.8,Mid Center,-0.008,1.032,-19.829,-0.034,0.898,-19.829,0.137,-0.018,1.028,-19.833,0.007,0.969,-19.823,0.065,Strike,Take
Sub_Test01,61,Active_Noise,Straight,126.5,Mid Center,-0.015,1.031,-19.84,0.225,1.052,-19.84,0.241,-0.019,1.032,-19.843,0.155,1.023,-19.845,0.174,Strike,Take
Sub_Test01,62,Active_Noise,Straight,130,Mid Center,-0.022,1.034,-19.849,-0.017,1.145,-19.849,0.11,-0.024,1.033,-19.849,-0.004,1.078,-19.843,0.049,Strike,Take
Sub_Test01,63,Active_Noise,Straight,127.6,Mid Center,-0.023,1.007,-19.848,-0.079,1.06,-19.848,0.077,-0.029,1.045,-19.832,-0.053,1.047,-19.845,0.027,Strike,Take
Sub_Test01,64,Active_Noise,Straight,125.2,Mid Center,-0.009,1.004,-19.853,0.035,0.793,-19.853,0.216,-0.014,1.01,-19.856,0.025,0.923,-19.839,0.096,Strike,Take
Sub_Test01,65,Active_Noise,Straight,125.7,Mid Center,-0.017,1.013,-19.859,-0.03,1.227,-19.859,0.214,-0.015,1.003,-19.862,-0.075,1.108,-19.858,0.121,Strike,Take
Sub_Test01,66,Active_Noise,Straight,128.3,Mid Center,-0.015,0.991,-19.861,-0.078,1.201,-19.861,0.22,-0.009,0.991,-19.866,-0.067,1.179,-19.852,0.197,Strike,Take
Sub_Test01,67,Active_Noise,Straight,125.1,Low Center,-0.013,0.743,-19.839,-0.038,0.938,-19.839,0.196,-0.004,0.781,-19.872,0.016,0.906,-19.877,0.127,Strike,Take
Sub_Test01,68,Active_Noise,Straight,129.8,Low Center,-0.004,0.82,-19.888,-0.127,0.941,-19.888,0.172,-0.009,0.854,-19.93,-0.104,0.913,-19.902,0.115,Strike,Take
Sub_Test01,69,Active_Noise,Straight,126.7,Low Center,0.007,0.83,-19.912,0.097,0.801,-19.912,0.096,-0.01,0.839,-19.916,0.086,0.785,-19.909,0.111,Strike_PassedBall,Take
Sub_Test01,70,Active_Noise,Straight,127.5,Low Center,0.003,0.829,-19.916,0.213,0.802,-19.916,0.212,0.009,0.839,-19.922,0.167,0.81,-19.889,0.165,Strike_PassedBall,Take
Sub_Test01,71,Active_Noise,Straight,127.2,Low Center,0.016,0.812,-19.905,-0.016,0.584,-19.905,0.23,0.027,0.826,-19.912,-0.042,0.771,-19.857,0.104,Ball_Missed,Take
Sub_Test01,72,Active_Noise,Straight,128.1,Low Center,0.019,0.823,-19.904,0.183,0.891,-19.904,0.178,0.016,0.828,-19.909,0.184,0.879,-19.86,0.182,Strike_PassedBall,Take
Sub_Test01,73,Active_Noise,Straight,129.4,Low Center,0.027,0.818,-19.904,-0.123,0.676,-19.904,0.207,0.021,0.83,-19.901,-0.13,0.719,-19.788,0.219,Strike_PassedBall,Take
Sub_Test01,74,Active_Noise,Straight,125.9,Low Center,0.027,0.828,-19.909,0.138,0.727,-19.909,0.15,0.032,0.833,-19.914,0.141,0.804,-19.904,0.114,Strike_PassedBall,Take
Sub_Test01,75,Active_Noise,Straight,127,Low Center,0.021,0.826,-19.911,0.021,0.839,-19.911,0.013,0.022,0.834,-19.913,0.046,0.893,-19.881,0.072,Strike,Take
Sub_Test01,76,Active_Noise,Straight,126.2,Low Center,0.023,0.827,-19.912,-0.05,0.751,-19.912,0.106,0.025,0.837,-19.91,0.003,0.879,-19.88,0.056,Strike_PassedBall,Take
Sub_Test01,77,Active_Noise,Straight,127.9,Low Center,0.026,0.824,-19.893,0.039,0.763,-19.893,0.063,0.028,0.834,-19.899,0.069,0.886,-19.829,0.096,Strike,Take
Sub_Test01,78,Active_Noise,Straight,128,High Outside Center Ball,0.177,1.313,-19.821,0.285,1.366,-19.821,0.121,0.158,1.319,-19.768,0.172,1.312,-19.774,0.016,Ball_PassedBall,Take
Sub_Test01,79,Active_Noise,Straight,126.3,High Outside,0.169,1.26,-19.777,0.232,1.15,-19.777,0.127,0.169,1.256,-19.777,0.118,1.228,-19.761,0.06,Strike,Take
Sub_Test01,80,Active_Noise,Straight,129.5,High Outside,0.17,1.273,-19.78,0.159,1.222,-19.78,0.053,0.159,1.268,-19.781,0.122,1.229,-19.76,0.057,Strike,Take
Sub_Test01,81,Active_Noise,Straight,129.3,High Outside,0.158,1.276,-19.773,0.138,1.222,-19.773,0.058,0.167,1.279,-19.779,0.115,1.242,-19.772,0.065,Strike,Take
Sub_Test01,82,Active_Noise,Straight,125.8,High Outside Center Ball,0.17,1.31,-19.783,0.192,1.096,-19.783,0.215,0.167,1.261,-19.797,0.091,1.227,-19.745,0.099,Strike_Missed,Take
Sub_Test01,83,Active_Noise,Straight,126.4,High Outside,0.16,1.259,-19.79,-1.135,-8.389,-19.79,9.735,0.177,1.244,-19.806,0.093,1.298,-19.797,0.101,Ball,Take
Sub_Test01,84,Active_Noise,Straight,128.4,High Outside,0.18,1.287,-19.811,0.082,1.281,-19.811,0.098,0.175,1.288,-19.82,0.097,1.237,-19.782,0.101,Strike,Take
Sub_Test01,85,Active_Noise,Straight,126.8,High Outside Center Ball,0.173,1.321,-19.814,0.304,1.229,-19.814,0.16,0.186,1.29,-19.849,0.192,1.297,-19.823,0.028,Ball,Take
Sub_Test01,86,Active_Noise,Straight,127.5,High Outside,0.19,1.28,-19.836,0.275,1.318,-19.836,0.093,0.192,1.268,-19.831,0.191,1.265,-19.826,0.005,Ball,Take
Sub_Test01,87,Active_Noise,Straight,126.4,High Outside Ball,0.246,1.301,-19.835,0.143,1.24,-19.835,0.12,0.239,1.292,-19.828,0.24,1.293,-19.827,0.002,Strike_PassedBall,Take
Sub_Test01,88,Active_Noise,Straight,125.9,High Outside,0.195,1.282,-19.813,0.348,1.291,-19.813,0.152,0.192,1.279,-19.82,0.299,1.293,-19.814,0.108,Ball,Take
Sub_Test01,89,Active_Noise,Straight,126.6,High Outside,0.169,1.268,-19.799,0.384,1.157,-19.799,0.241,0.169,1.266,-19.798,0.323,1.255,-19.809,0.154,Ball,Take
Sub_Test01,90,Active_Noise,Straight,128.6,High Outside,0.151,1.261,-19.795,0.023,1.319,-19.795,0.141,0.156,1.259,-19.793,0.048,1.325,-19.757,0.131,Strike_PassedBall,Take
Sub_Test01,91,Active_Noise,Straight,127.6,High Outside,0.149,1.248,-19.785,-0.063,1.343,-19.785,0.232,0.153,1.246,-19.787,0.026,1.302,-19.748,0.144,Ball,Take
Sub_Test01,92,Active_Noise,Straight,128.8,High Outside,0.145,1.256,-19.784,0.177,1.344,-19.784,0.094,0.141,1.26,-19.818,0.242,1.223,-19.797,0.109,Ball,Take
Sub_Test01,93,Active_Noise,Straight,125.6,High Outside,0.137,1.275,-19.809,0.166,1.084,-19.809,0.193,0.141,1.273,-19.808,0.142,1.264,-19.799,0.013,Strike_Missed,Take
Sub_Test01,94,Active_Noise,Straight,128,High Outside,0.144,1.268,-19.805,0.215,1.407,-19.805,0.156,0.184,1.271,-19.795,0.255,1.33,-19.742,0.107,Ball,Take
Sub_Test01,95,Active_Noise,Straight,125.8,Mid-High Outside Ball,0.238,1.209,-19.864,0.476,1.173,-19.864,0.241,0.238,1.156,-19.859,0.243,1.155,-19.864,0.006,Ball_Missed,Take
Sub_Test01,96,Active_Noise,Straight,126.7,Mid-High Outside Ball,0.239,1.152,-19.874,0.099,1.053,-19.874,0.171,0.176,1.146,-19.852,0.158,1.115,-19.832,0.041,Strike,Take
Sub_Test01,97,Active_Noise,Straight,125,High Outside,0.173,1.135,-19.851,0.235,1.009,-19.851,0.14,0.187,1.076,-19.877,0.19,1.067,-19.886,0.014,Strike,Take
Sub_Test01,98,Active_Noise,Straight,126.6,Mid Outside,0.183,1.063,-19.876,0.182,0.9,-19.876,0.163,0.191,1.054,-19.881,0.194,1.046,-19.881,0.008,Strike,Take
Sub_Test01,99,Active_Noise,Straight,126.4,Mid Outside,0.197,1.042,-19.879,0.317,1.166,-19.879,0.173,0.198,1.042,-19.88,0.199,1.049,-19.888,0.01,Ball,Take
Sub_Test01,100,Active_Noise,Straight,126.3,Mid Outside,0.196,1.038,-19.89,0.138,0.836,-19.89,0.21,0.193,1.042,-19.89,0.168,0.903,-19.871,0.142,Strike,Take
Sub_Test01,101,Active_Noise,Straight,127.3,Mid Outside,0.205,1.053,-19.896,0.207,1.022,-19.896,0.031,0.211,1.04,-19.907,0.159,1.036,-19.858,0.071,Strike,Take
Sub_Test01,102,Active_Noise,Straight,125.3,Mid Outside,0.2,1.032,-19.891,0.389,0.923,-19.891,0.218,0.211,1.025,-19.904,0.27,0.978,-19.925,0.078,Ball_PassedBall,Take
Sub_Test01,103,Active_Noise,Straight,127.5,Mid Outside,0.204,1.013,-19.884,0.055,0.83,-19.884,0.236,0.216,1.006,-19.886,0.102,0.908,-19.865,0.152,Strike,Take
Sub_Test01,104,Active_Noise,Straight,128.9,Mid Outside,0.22,1.024,-19.889,0.071,1.114,-19.889,0.174,0.223,1.012,-19.89,0.117,1.019,-19.888,0.106,Strike,Take
Sub_Test01,105,Active_Noise,Straight,126.8,Mid Outside Ball,0.242,0.971,-19.876,0.031,0.883,-19.876,0.228,0.187,1.007,-19.891,0.082,0.992,-19.86,0.111,Strike,Take
Sub_Test01,106,Active_Noise,Straight,126.9,Mid Outside,0.183,1.014,-19.882,0.136,0.774,-19.882,0.245,0.183,1.015,-19.89,0.156,0.863,-19.878,0.154,Strike,Take
Sub_Test01,107,Active_Noise,Straight,125.4,Mid Outside,0.18,1.017,-19.886,0.258,1.156,-19.886,0.159,0.182,1.02,-19.891,0.282,1.04,-19.89,0.102,Strike,Take
Sub_Test01,108,Active_Noise,Straight,128.9,Mid Outside,0.16,1.006,-19.871,0.39,1.038,-19.871,0.232,0.182,1.011,-19.881,0.316,1.072,-19.887,0.148,Ball,Take
Sub_Test01,109,Active_Noise,Straight,129.8,Mid Outside,0.167,1.003,-19.859,0.139,0.926,-19.859,0.082,0.182,1.003,-19.868,0.127,0.869,-19.856,0.146,Strike,Take
Sub_Test01,110,Active_Noise,Straight,129.8,Low Outside,0.179,0.878,-19.887,0.27,0.924,-19.887,0.102,0.195,0.899,-19.902,0.155,0.933,-19.901,0.053,Strike,Take
Sub_Test01,111,Active_Noise,Straight,127.8,Low Outside,0.186,0.885,-19.91,-0.006,0.784,-19.91,0.217,0.191,0.896,-19.913,0.055,0.845,-19.899,0.146,Strike,Take
Sub_Test01,112,Active_Noise,Straight,129.6,Low Outside,0.175,0.885,-19.901,0.029,0.828,-19.901,0.156,0.19,0.903,-19.911,0.085,0.818,-19.88,0.138,Strike,Take
Sub_Test01,113,Active_Noise,Straight,128.8,Mid Outside,0.198,0.916,-19.9,0.431,0.925,-19.9,0.234,0.195,0.915,-19.908,0.3,0.874,-19.87,0.119,Ball,Take
Sub_Test01,114,Active_Noise,Straight,129.5,Low Outside,0.211,0.825,-19.899,0.228,0.582,-19.899,0.243,0.208,0.834,-19.912,0.205,0.736,-19.918,0.098,Ball_Missed,Take
Sub_Test01,115,Active_Noise,Straight,128.2,Low Outside,0.216,0.837,-19.904,0.207,0.85,-19.904,0.016,0.221,0.839,-19.91,0.197,0.84,-19.905,0.024,Strike,Take
Sub_Test01,116,Active_Noise,Straight,129,Mid-Low Outside Ball,0.221,0.836,-19.907,0.385,0.909,-19.907,0.179,0.199,0.829,-19.895,0.256,0.994,-19.883,0.176,Ball,Take
Sub_Test01,117,Active_Noise,Straight,129.5,Low Outside,0.166,0.852,-19.884,0.224,0.615,-19.884,0.244,0.157,0.855,-19.879,0.162,0.844,-19.879,0.012,Ball_Missed,Take
Sub_Test01,118,Active_Noise,Straight,127.3,Low Outside,0.159,0.86,-19.885,0.053,0.753,-19.885,0.15,0.161,0.861,-19.887,0.091,0.802,-19.9,0.092,Strike,Take
Sub_Test01,119,Active_Noise,Straight,126.9,Low Outside,0.171,0.875,-19.884,0.028,0.72,-19.884,0.211,0.168,0.881,-19.886,0.088,0.791,-19.895,0.12,Strike_PassedBall,Take
Sub_Test01,120,Active_Noise,Straight,128.2,Low Outside,0.162,0.904,-19.881,0.285,0.806,-19.881,0.158,0.163,0.914,-19.888,0.281,0.823,-19.901,0.15,Ball,Take
Sub_Test01,121,Active_Noise,Straight,127.9,Low Outside,0.136,0.885,-19.886,0.019,0.793,-19.886,0.149,0.136,0.895,-19.887,0.071,0.842,-19.904,0.085,Strike_PassedBall,Take
Sub_Test01,122,Active_Noise,Straight,126.2,Low Outside,0.158,0.907,-19.881,0.139,0.974,-19.881,0.07,0.151,0.953,-19.919,0.189,0.832,-19.875,0.134,Strike,Take
