Trial_ID,Pitch_Number,Condition_Mode,Selected_Pitch_Type,Selected_Course_Zone,Target_Pos_X,Target_Pos_Y,Target_Pos_Z,Impact_Pos_X,Impact_Pos_Y,Impact_Pos_Z,Noise_Delta_Distance,Mitt_Start_X,Mitt_Start_Y,Mitt_Start_Z,Mitt_Catch_X,Mitt_Catch_Y,Mitt_Catch_Z,Mitt_Movement_Distance,Catch_Result,Batter_Reaction
Sub_Test01,1,Active_Noise,Straight,Low Center,-0.028,0.854,-19.749,0.714,-0.813,-19.749,1.825,-0.023,0.848,-19.746,-0.021,0.859,-19.753,0.013,Strike,CheckSwing
Sub_Test01,2,Active_Noise,Straight,Low Inside,-0.094,0.880,-19.738,-0.293,0.787,-19.738,0.220,-0.089,0.875,-19.743,-0.118,0.893,-19.696,0.058,Strike_PassedBall,Swing
Sub_Test01,3,Active_Noise,Straight,Mid Center,-0.064,1.043,-19.724,0.034,1.210,-19.724,0.193,-0.064,1.036,-19.725,0.003,1.044,-19.732,0.068,Strike,Take
Sub_Test01,4,Active_Noise,Straight,High Center,-0.045,1.168,-19.734,-0.042,1.390,-19.734,0.222,-0.051,1.152,-19.727,-0.025,1.190,-19.724,0.047,Ball_PassedBall,CheckSwing
Sub_Test01,5,Active_Noise,Straight,Mid Center,-0.045,1.077,-19.723,0.007,1.100,-19.723,0.057,-0.044,1.075,-19.719,-0.031,1.073,-19.721,0.014,Strike,Take
Sub_Test01,6,Active_Noise,Straight,Mid Center,-0.039,1.104,-19.720,0.183,1.191,-19.720,0.239,-0.050,1.096,-19.717,-0.002,1.123,-19.723,0.056,Strike,CheckSwing
Sub_Test01,7,Active_Noise,Straight,Low Outside,0.139,0.889,-19.721,0.375,0.913,-19.721,0.238,0.124,0.885,-19.724,0.176,0.889,-19.704,0.056,Ball_PassedBall,Take
Sub_Test01,8,Active_Noise,Straight,Low Outside,0.085,0.895,-19.725,0.088,0.314,-19.725,0.581,0.077,0.893,-19.720,-0.018,0.872,-19.687,0.103,Strike,Swing
Sub_Test01,9,Active_Noise,Straight,Low Center,0.040,0.883,-19.730,0.245,0.980,-19.730,0.227,0.036,0.885,-19.732,0.096,0.888,-19.715,0.061,Strike_PassedBall,CheckSwing
Sub_Test01,10,Active_Noise,Straight,Low Center,-0.003,0.878,-19.728,-0.098,0.797,-19.728,0.125,-0.001,0.886,-19.733,-0.063,0.881,-19.717,0.065,Strike,Take
Sub_Test01,11,Active_Noise,Straight,Low Outside,0.095,0.882,-19.744,-0.577,-0.005,-19.744,1.113,0.085,0.880,-19.740,-0.026,0.886,-19.717,0.113,Strike,CheckSwing
