Trial_ID,Pitch_Number,Condition_Mode,Selected_Pitch_Type,Selected_Course_Zone,Target_Pos_X,Target_Pos_Y,Target_Pos_Z,Impact_Pos_X,Impact_Pos_Y,Impact_Pos_Z,Noise_Delta_Distance,Mitt_Start_X,Mitt_Start_Y,Mitt_Start_Z,Mitt_Catch_X,Mitt_Catch_Y,Mitt_Catch_Z,Mitt_Movement_Distance,Catch_Result,Batter_Reaction
Sub_Test01,1,Active_Noise,Straight,Low Center Ball,-0.001,0.438,-19.794,-0.134,0.561,-19.794,0.181,-0.006,0.749,-19.812,-0.058,0.600,-19.733,0.177,Ball_PassedBall,CheckSwing
Sub_Test01,2,Active_Noise,Straight,Low Center Ball,-0.042,0.608,-19.820,0.181,0.566,-19.820,0.227,-0.012,0.744,-19.803,0.169,0.423,-19.782,0.369,Strike_PassedBall,Swing
Sub_Test01,3,Active_Noise,Straight,Low Center Ball,-0.051,0.676,-19.829,-0.104,0.717,-19.829,0.067,-0.027,0.702,-19.807,-0.172,0.479,-19.797,0.266,Strike_PassedBall,Swing
Sub_Test01,4,Active_Noise,Straight,Low Inside Center Ball,-0.093,0.656,-19.812,-0.100,0.870,-19.812,0.215,-0.040,0.672,-19.826,-0.118,0.711,-19.796,0.092,Strike,Take
Sub_Test01,5,Active_Noise,Straight,Low Inside Center Ball,-0.075,0.606,-19.808,0.123,0.527,-19.808,0.214,-0.056,0.708,-19.812,0.148,0.562,-19.693,0.277,Strike,Swing
Sub_Test01,6,Active_Noise,Straight,Low Center Ball,-0.068,0.574,-19.831,0.085,0.696,-19.831,0.196,-0.062,0.671,-19.825,-0.006,0.627,-19.788,0.081,Strike_PassedBall,Swing
Sub_Test01,7,Active_Noise,Straight,Low Center,0.027,0.734,-19.865,-0.036,0.653,-19.865,0.103,-0.024,0.716,-19.785,-0.022,0.364,-19.702,0.362,Strike_PassedBall,Swing
Sub_Test01,8,Active_Noise,Straight,Low Center Ball,-0.027,0.552,-19.800,0.129,0.410,-19.800,0.211,-0.035,0.668,-19.803,0.133,0.431,-19.666,0.321,Ball_PassedBall,CheckSwing
Sub_Test01,9,Active_Noise,Straight,Low Center Ball,0.017,0.646,-19.840,-0.009,0.447,-19.840,0.201,-0.025,0.666,-19.816,-0.005,0.326,-19.717,0.355,Strike_PassedBall,Swing
Sub_Test01,10,Active_Noise,Straight,Low Center Ball,-0.058,0.651,-19.816,-0.135,0.627,-19.816,0.081,-0.078,0.656,-19.811,-0.052,0.509,-19.757,0.159,Ball_PassedBall,CheckSwing
Sub_Test01,11,Active_Noise,Straight,Low Inside Center Ball,-0.084,0.621,-19.831,-0.172,0.746,-19.831,0.154,-0.041,0.642,-19.805,-0.180,0.618,-19.800,0.141,Strike_PassedBall,CheckSwing
Sub_Test01,12,Active_Noise,Straight,Low Inside Center Ball,-0.107,0.676,-19.813,0.101,0.691,-19.813,0.209,-0.054,0.726,-19.789,0.118,0.590,-19.681,0.245,Strike,Swing
